location,city,latitude,longitude,price,numBathrooms,numBalconies,isNegotiable,SecurityDeposit,Status,Size_ft²,BHK,rooms_num,property_type,verification_days
Andheri East,Mumbai,19.12163925,72.88522339,35000,2,1,0,100000,Furnished,650,1,1,Apartment,30.0
Hauz Khas,Delhi,28.55542183,77.20988464,235562,4,4,0,751225,Unfurnished,5896,1,4,Independent Floor,150.0
Mulund West,Mumbai,19.15857124,72.94791412,42000,2,0,0,0,Semi-Furnished,1248,1,3,Apartment,1095.0
Wagholi,Pune,18.57613182,74.00145721,16000,2,2,0,50000,Semi-Furnished,980,1,2,Apartment,180.0
Powai,Mumbai,19.11438179,72.89945221,43000,2,0,0,0,Semi-Furnished,980,1,2,Apartment,1095.0
Wakad,Pune,18.59894371,73.76527405,4000,1,0,0,0,Furnished,200,0,1,Studio Apartment,1095.0
Dhanori,Pune,18.59836388,73.90181732,17000,1,0,0,0,Semi-Furnished,650,1,2,Apartment,3.0
Wagholi,Pune,18.59058952,73.99626923,17000,3,2,0,42000,Unfurnished,919,1,3,Apartment,14.0
Seawoods,Mumbai,19.01373863,73.02268219,61000,2,0,0,0,Furnished,1150,1,2,Apartment,730.0
Wadgaon Sheri,Pune,18.5601635,73.92492676,110000,5,0,0,0,Unfurnished,5000,1,5,Independent House,1095.0
Sheikh Sarai,Delhi,28.54449463,77.21342468,200000,4,0,0,0,Semi-Furnished,4950,1,4,Independent Floor,16.0
Ghansoli,Mumbai,19.12588501,72.99964142,45000,2,0,0,0,Semi-Furnished,950,1,2,Apartment,2.0
Greater Kailash II,Delhi,28.53174019,77.24913788,301012,3,2,0,1818282,Unfurnished,2856,1,3,Independent Floor,180.0
Virar,Mumbai,19.46747208,72.80194092,6000,2,0,0,0,Semi-Furnished,670,1,1,Apartment,1095.0
Dabri,Delhi,28.61173439,77.08657074,14000,2,0,0,0,Unfurnished,745,1,2,Independent Floor,30.0
Panchsheel Park,Delhi,28.54154015,77.21611786,301011,4,2,0,1011001,Unfurnished,6251,1,4,Independent Floor,365.0
Dhayari,Pune,18.44337654,73.81282043,17500,2,0,0,0,Furnished,900,1,2,Apartment,30.0
Santacruz East,Mumbai,19.08148003,72.84369659,110000,2,0,1,200000,Furnished,1130,1,2,Apartment,60.0
Lohegaon,Pune,18.60433006,73.91017914,21000,2,0,0,0,Semi-Furnished,850,1,2,Apartment,3.0
Ulwe,Mumbai,18.9611454,73.02095032,30000,4,0,0,0,Semi-Furnished,1638,1,3,Apartment,4.0
Lok Vihar,Delhi,28.69370461,77.1362915,55000,3,1,0,110000,Semi-Furnished,1650,1,3,Independent Floor,1095.0
Viman Nagar,Pune,18.56401825,73.92030334,48000,2,0,0,0,Furnished,1500,1,2,Apartment,1095.0
Defence Colony,Delhi,28.57183075,77.23332977,301022,3,2,0,1818202,Unfurnished,2856,1,3,Independent Floor,150.0
Vasant Vihar,Delhi,28.55739021,77.15714264,301011,4,2,0,1010201,Unfurnished,6251,1,5,Independent Floor,365.0
Sheikh Sarai,Delhi,28.53427887,77.20841217,37000,0,0,1,50000,Semi-Furnished,1400,1,3,Apartment,1095.0
Jogeshwari East,Mumbai,19.14051628,72.86472321,120000,2,0,0,0,Furnished,1680,1,3,Apartment,8.0
Nala Sopara,Mumbai,19.42853355,72.81442261,11000,1,2,0,50000,Unfurnished,500,1,1,Apartment,365.0
Niti Bagh,Delhi,28.55949974,77.21679688,301015,4,2,0,1010200,Unfurnished,5896,1,4,Independent Floor,150.0
Tathawade,Pune,18.62474632,73.73732758,22000,2,2,0,70000,Semi-Furnished,855,1,2,Apartment,60.0
Virar West,Mumbai,19.45218658,72.79871368,8000,2,0,0,0,Unfurnished,900,1,3,Apartment,1095.0
Vasant Vihar,Delhi,28.55739021,77.15714264,301022,4,2,0,1811002,Unfurnished,4562,1,4,Independent Floor,365.0
Hinjewadi,Pune,18.59160042,73.71278381,18000,1,0,0,0,Furnished,700,1,1,Apartment,1095.0
Janakpuri,Delhi,28.62191963,77.08881378,30000,2,2,0,60000,Semi-Furnished,850,1,2,Independent Floor,22.0
Rajouri Garden,Delhi,28.64152908,77.12091064,34000,3,0,0,0,Semi-Furnished,1510,1,3,Independent Floor,30.0
Chandan Nagar,Pune,18.56254387,73.93169403,5500,1,0,0,0,Semi-Furnished,150,0,1,Studio Apartment,1095.0
Vasai,Mumbai,19.36698532,72.86917877,5000,1,0,0,0,Semi-Furnished,500,1,1,Apartment,180.0
Borivali West,Mumbai,19.23472595,72.83889008,25000,1,0,0,100000,Semi-Furnished,580,1,1,Apartment,150.0
Kharghar,Mumbai,19.05176163,73.07390594,16000,1,1,0,80000,Semi-Furnished,800,1,1,Apartment,365.0
Kharadi,Pune,18.55437279,73.94778442,40000,3,0,0,0,Furnished,1400,1,3,Apartment,730.0
Airoli,Mumbai,19.16207123,72.99158478,24000,2,0,0,0,Unfurnished,1000,1,2,Apartment,1095.0
Preet Vihar,Delhi,28.6364193,77.29275513,45000,3,0,0,0,Semi-Furnished,2000,1,3,Independent Floor,2.0
Paschim Vihar,Delhi,28.66866684,77.10193634,42000,3,0,0,0,Semi-Furnished,1800,1,3,Independent Floor,30.0
Bandra West,Mumbai,19.05635643,72.8288269,60000,1,0,0,0,Semi-Furnished,800,1,1,Apartment,30.0
Tagore Garden Extension,Delhi,28.6476841,77.1100769,26000,2,0,0,0,Semi-Furnished,800,1,2,Independent Floor,365.0
Goregaon West,Mumbai,19.16893959,72.83577728,26500,2,0,0,0,Semi-Furnished,450,1,1,Apartment,15.0
Balewadi,Pune,18.57761574,73.77683258,22000,2,2,1,60000,Semi-Furnished,1100,1,2,Apartment,1460.0
Wagholi,Pune,18.57436371,73.99543762,35000,3,3,0,40000,Unfurnished,1724,1,3,Apartment,14.0
Prithviraj Road,Delhi,28.6001606,77.22097778,1022001,4,2,0,4010102,Unfurnished,5896,1,4,Villa,150.0
Dhanori,Pune,18.59919357,73.89832306,16000,1,0,1,60000,Unfurnished,676,1,1,Apartment,60.0
Sunder Nagar,Delhi,28.61843681,76.96178436,301012,4,2,0,1020201,Unfurnished,5896,1,4,Independent Floor,365.0
Ghorpadi,Pune,18.5121994,73.9054718,60000,3,0,0,0,Semi-Furnished,2400,1,3,Villa,7.0
Borivali West,Mumbai,19.23309135,72.8415451,35000,1,0,0,0,Semi-Furnished,580,1,1,Apartment,30.0
Baner,Pune,18.56068611,73.77831268,30000,2,2,1,90000,Unfurnished,1491,1,2,Independent Floor,365.0
Niti Bagh,Delhi,28.55949974,77.21679688,301012,4,2,0,1010201,Unfurnished,5896,1,4,Independent Floor,60.0
Fursungi,Pune,18.47597885,73.97411346,4000,1,0,0,0,Unfurnished,500,0,1,Studio Apartment,1095.0
Safdarjung Enclave,Delhi,28.56125832,77.19052124,301015,3,2,0,1010101,Unfurnished,2745,1,3,Independent Floor,365.0
Baner,Pune,18.56068611,73.77831268,15000,1,1,0,45000,Unfurnished,650,1,1,Apartment,365.0
Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301011,3,2,0,1022002,Unfurnished,2856,1,3,Independent Floor,365.0
Lulla Nagar,Pune,18.4847908,73.88598633,12500,1,1,0,40000,Unfurnished,575,1,1,Apartment,365.0
Vishrantwadi,Pune,18.57160378,73.87667847,24000,2,2,0,60000,Unfurnished,1000,1,2,Apartment,19.0
Manjari,Pune,18.49815178,73.96245575,15000,2,2,0,25000,Semi-Furnished,950,1,2,Apartment,1095.0
Vishrantwadi,Pune,18.57671928,73.87989044,13000,1,0,1,50000,Unfurnished,649,1,1,Apartment,365.0
Kharghar,Mumbai,19.0435276,73.06318665,26000,2,0,0,0,Semi-Furnished,1050,1,2,Apartment,30.0
Vishrantwadi,Pune,18.57260513,73.87820435,9000,1,0,0,0,Semi-Furnished,750,1,1,Apartment,1095.0
Chinchwad,Pune,18.63802528,73.79302216,10000,0,0,0,0,Semi-Furnished,700,1,1,Apartment,1095.0
Vasant Kunj,Delhi,28.52631378,77.14366913,548185,4,2,0,1549191,Unfurnished,6952,1,5,Independent House,180.0
Borivali East,Mumbai,19.21984673,72.86177063,30000,2,1,0,100000,Unfurnished,650,1,1,Apartment,60.0
Jor bagh,Delhi,28.67728996,77.15930176,235592,3,2,0,751225,Unfurnished,3011,1,3,Independent Floor,365.0
Greater Kailash,Delhi,28.5457592,77.24568176,250000,5,0,0,0,Semi-Furnished,6300,1,5,Independent Floor,16.0
Tardeo,Mumbai,18.96692276,72.80780029,100000,2,0,0,0,Furnished,1350,1,2,Apartment,20.0
Wagholi,Pune,18.58438492,73.99645233,14000,2,2,0,50000,Furnished,1080,1,2,Apartment,365.0
Greater kailash 1,Delhi,28.55195999,77.23581696,74000,3,0,0,0,Semi-Furnished,1600,1,3,Independent Floor,365.0
New Friends Colony,Delhi,28.56705093,77.27355957,235625,3,2,0,754125,Unfurnished,2856,1,3,Independent Floor,365.0
Andheri East,Mumbai,19.12462044,72.8527298,28000,1,2,1,60000,Unfurnished,440,1,1,Apartment,180.0
Wagholi,Pune,18.58035851,73.98484039,7500,1,0,0,0,Semi-Furnished,520,1,1,Apartment,1095.0
Chinchwad,Pune,18.63941002,73.78873444,45000,3,0,0,0,Furnished,1600,1,4,Apartment,10.0
Powai,Mumbai,19.12283516,72.91300201,75000,2,0,0,0,Unfurnished,1350,1,3,Apartment,30.0
Malad West,Mumbai,19.18646049,72.83118439,53000,2,0,0,200000,Semi-Furnished,710,1,2,Apartment,180.0
Thane West,Mumbai,19.23393059,72.98840332,29000,3,0,0,0,Semi-Furnished,1300,1,3,Apartment,1095.0
Lohegaon,Pune,18.61758995,73.9103241,22000,2,0,0,0,Semi-Furnished,1008,1,2,Apartment,3.0
Dadar East,Mumbai,19.01052475,72.84575653,18500,1,0,0,0,Unfurnished,275,1,1,Apartment,30.0
Andheri West,Mumbai,19.13183212,72.83072662,90000,3,3,1,300000,Furnished,1450,1,3,Apartment,90.0
Jor bagh,Delhi,28.67728996,77.15930176,750000,4,3,0,750000,Furnished,5500,1,4,Villa,30.0
Maharani Bagh,Delhi,28.57262039,77.26422119,301101,3,2,0,1818118,Unfurnished,2741,1,3,Independent Floor,60.0
Lohegaon,Pune,18.62072754,73.91501617,24500,2,0,0,60000,Unfurnished,1000,1,2,Apartment,60.0
NIBM Annex Mohammadwadi,Pune,18.47241592,73.91330719,30000,2,1,0,100000,Semi-Furnished,1300,1,2,Apartment,30.0
Bhandup West,Mumbai,19.15442848,72.93182373,45000,2,0,0,0,Furnished,850,1,2,Apartment,1095.0
Chembur,Mumbai,19.06196213,72.89355469,75000,2,0,0,0,Unfurnished,1568,1,3,Apartment,18.0
Subhash Nagar,Delhi,28.63766098,77.11206818,17000,1,0,0,0,Furnished,600,1,1,Independent Floor,365.0
laxmi nagar,Delhi,28.63550949,77.26966095,20000,2,0,0,0,Furnished,1300,1,3,Independent Floor,1095.0
Malabar Hill,Mumbai,18.96323395,72.80530548,90000,2,0,0,0,Furnished,825,1,2,Apartment,19.0
Green Park Extension,Delhi,28.55844879,77.20293427,200000,4,0,0,0,Semi-Furnished,2250,1,4,Independent Floor,16.0
Tathawade,Pune,18.61173058,73.74422455,24000,2,0,0,0,Unfurnished,1000,1,2,Apartment,7.0
Safdarjung Enclave,Delhi,28.56477928,77.19426727,300000,4,0,0,0,Semi-Furnished,3600,1,4,Independent Floor,30.0
Janakpuri,Delhi,28.62725639,77.07751465,32000,1,0,0,0,Semi-Furnished,1500,1,2,Independent House,1460.0
Goregaon East,Mumbai,19.15325737,72.88517761,29000,2,0,0,0,Furnished,981,1,2,Apartment,16.0
Goregaon West,Mumbai,19.16319275,72.84197235,52000,2,1,0,200000,Furnished,1150,1,2,Apartment,365.0
Ghansoli,Mumbai,19.12399673,72.9980545,18500,1,1,1,60000,Unfurnished,680,1,1,Apartment,60.0
Wagholi,Pune,18.58209229,73.98880005,14000,2,1,0,30000,Semi-Furnished,845,1,2,Apartment,365.0
MATUNGA WEST,Mumbai,19.02820587,72.84375763,40000,2,0,0,0,Unfurnished,550,1,1,Apartment,1095.0
Dombivali East,Mumbai,19.20571518,73.09552765,4000,1,1,0,20000,Semi-Furnished,400,1,1,Apartment,17.0
Dabri,Delhi,28.60993385,77.09203339,18000,2,0,0,0,Semi-Furnished,810,1,3,Independent Floor,6.0
Uttam Nagar,Delhi,28.61945724,77.05670929,11999,2,0,0,0,Semi-Furnished,750,1,2,Independent Floor,30.0
Wakad,Pune,18.60471535,73.75894165,23000,2,2,0,60000,Semi-Furnished,1550,1,3,Apartment,730.0
Dhayari,Pune,18.45824623,73.79203033,10000,2,1,0,30000,Unfurnished,572,1,1,Apartment,1095.0
Green Park Extension,Delhi,28.55970383,77.20386505,301022,3,2,0,1022002,Unfurnished,2856,1,3,Independent Floor,180.0
Wadala,Mumbai,19.02313614,72.86598206,75000,2,0,0,0,Furnished,1200,1,2,Apartment,30.0
Kalyan West,Mumbai,19.25734901,73.14263153,25000,2,0,0,0,Furnished,1150,1,3,Apartment,30.0
Bandra Kurla Complex,Mumbai,19.06706429,72.85186768,135000,3,0,1,350000,Semi-Furnished,1495,1,3,Apartment,365.0
Panchsheel Enclave,Delhi,28.54351997,77.22973633,401012,4,2,0,1012002,Unfurnished,6251,1,4,Villa,365.0
Lohegaon,Pune,18.60578346,73.91027069,23000,2,0,0,0,Semi-Furnished,1050,1,2,Apartment,3.0
Chembur,Mumbai,19.06196213,72.89355469,60000,2,0,0,0,Semi-Furnished,1400,1,2,Apartment,2.0
Shivane,Pune,18.46567345,73.78303528,6500,1,0,0,0,Unfurnished,400,1,1,Apartment,180.0
Rahatani,Pune,18.59800529,73.78526306,24000,2,0,0,75000,Unfurnished,1250,1,2,Apartment,60.0
Pitampura,Delhi,28.69844246,77.14471436,29750,0,0,0,0,Furnished,850,1,2,Independent Floor,1095.0
Rajouri Garden,Delhi,28.64197922,77.11476898,32000,3,0,0,0,Semi-Furnished,1400,1,3,Independent Floor,730.0
Kalyan West,Mumbai,19.25814056,73.13052368,24000,2,0,0,0,Unfurnished,1050,1,3,Apartment,0.875
Saket,Delhi,28.52354813,77.20014191,301011,4,2,0,1010011,Unfurnished,4052,1,4,Independent Floor,365.0
Powai,Mumbai,19.11619377,72.91274261,60000,1,0,0,0,Semi-Furnished,600,1,1,Apartment,15.0
Juhu Tara Rd,Mumbai,19.09826851,72.82744598,150000,2,0,1,500000,Furnished,1200,1,2,Apartment,150.0
Jor bagh,Delhi,28.67728996,77.15930176,401010,4,2,0,1010202,Unfurnished,5896,1,4,Independent Floor,180.0
Wadgaon Sheri,Pune,18.54833221,73.91746521,35000,3,0,0,0,Semi-Furnished,1500,1,3,Apartment,1095.0
Rajinder Nagar,Delhi,28.63851929,77.18360138,60000,3,0,0,0,Semi-Furnished,1170,1,3,Independent Floor,1095.0
Borivali East,Mumbai,19.2212677,72.85808563,82000,3,0,0,0,Unfurnished,1500,1,3,Apartment,1.0
New Ashok Nagar,Delhi,28.59543991,77.31006622,12500,1,0,0,0,Semi-Furnished,500,1,2,Independent Floor,3.0
Dhanori,Pune,18.60397911,73.90257263,25000,2,0,0,0,Semi-Furnished,985,1,2,Apartment,3.0
Colaba,Mumbai,18.90838814,72.81639862,130000,2,0,0,0,Semi-Furnished,950,1,2,Apartment,30.0
Bhiwandi,Mumbai,19.26701164,73.0819931,12000,1,0,0,50000,Unfurnished,946,1,2,Apartment,180.0
New Friends Colony,Delhi,28.56705093,77.27355957,301011,4,2,0,1010202,Unfurnished,6521,1,5,Independent Floor,150.0
Agalambe,Pune,18.69433212,73.64808655,6500,1,0,0,0,Semi-Furnished,445,1,1,Apartment,1095.0
Goregaon East,Mumbai,19.17182732,72.87014008,129000,2,0,0,0,Furnished,1690,1,3,Apartment,8.0
Kondhwa Budruk,Pune,18.44914246,73.88239288,5000,1,0,0,0,Unfurnished,350,0,1,Studio Apartment,1095.0
Vasai West,Mumbai,19.3706665,72.80860138,15000,2,0,0,0,Semi-Furnished,890,1,2,Apartment,1095.0
Mira Road East,Mumbai,19.28744507,72.87618256,26000,2,0,0,0,Semi-Furnished,710,1,2,Apartment,18.0
Vasant Kunj,Delhi,28.52631378,77.14366913,401012,4,2,0,1010120,Unfurnished,5896,1,4,Villa,150.0
Block DP Poorvi Pitampura,Delhi,28.70059013,77.14456177,18000,1,1,0,36000,Furnished,320,1,1,Independent Floor,1095.0
Thane West,Mumbai,19.21997261,72.97567749,45000,3,0,0,0,Furnished,680,1,2,Apartment,30.0
Patel Nagar,Delhi,28.65198898,77.16931152,70000,3,0,0,0,Semi-Furnished,2000,1,3,Independent Floor,15.0
Panvel,Mumbai,19.00897026,73.10882568,22000,2,0,0,0,Semi-Furnished,900,1,2,Apartment,365.0
Greater Kailash II,Delhi,28.53174019,77.24913788,401010,4,2,0,1012002,Unfurnished,6521,1,4,Independent Floor,180.0
Juhu Scheme,Mumbai,19.10780334,72.82821655,190000,4,0,1,350000,Semi-Furnished,1350,1,3,Apartment,150.0
Naigaon East,Mumbai,19.36510086,72.86039734,9500,2,0,0,0,Unfurnished,620,1,1,Apartment,23.0
Sector 19 Dwarka,Delhi,28.57935143,77.05141449,55000,4,0,0,0,Semi-Furnished,3000,1,4,Apartment,15.0
Erandwane,Pune,18.51338005,73.83309174,425000,4,3,0,1500000,Unfurnished,3000,1,2,Independent Floor,365.0
Lohegaon,Pune,18.60659409,73.90982056,23000,3,0,0,0,Semi-Furnished,1280,1,3,Apartment,11.0
Geetanjali Enclave,Delhi,28.53087997,77.20243073,326129,4,2,0,1010201,Unfurnished,6521,1,5,Independent Floor,180.0
Thane West,Mumbai,19.25846672,72.97864532,27000,2,0,0,0,Semi-Furnished,1040,1,2,Apartment,30.0
Khar,Mumbai,26.87819672,80.95142365,35000,2,0,0,0,Unfurnished,1450,1,3,Apartment,120.0
Rasayani,Mumbai,18.88459206,73.16992188,6000,1,0,1,20000,Unfurnished,505,1,1,Apartment,6.0
Powai,Mumbai,19.12353706,72.89595795,100000,4,0,0,0,Semi-Furnished,2250,1,3,Apartment,730.0
Ville Parle East,Mumbai,19.0951004,72.8605957,45000,1,0,0,0,Semi-Furnished,500,1,1,Apartment,9.0
Greater kailash 1,Delhi,28.54862404,77.23415375,125000,3,0,0,0,Semi-Furnished,3000,1,3,Apartment,16.0
Mulund West,Mumbai,19.17740822,72.95456696,26000,2,0,0,0,Semi-Furnished,600,1,1,Apartment,14.0
IP Extension,Delhi,28.63171768,77.30639648,35000,2,0,0,0,Semi-Furnished,1300,1,3,Apartment,5.0
Rajouri Garden,Delhi,28.64152908,77.12091064,60000,3,0,0,0,Semi-Furnished,1800,1,3,Independent Floor,730.0
Kharadi,Pune,18.55271912,73.94644165,17500,1,0,1,50000,Semi-Furnished,361,1,1,Apartment,60.0
Janakpuri,Delhi,28.62191963,77.08881378,28000,2,2,0,56000,Semi-Furnished,800,1,2,Independent Floor,7.0
Tingre Nagar,Pune,18.57992744,73.88175201,12000,1,1,1,50000,Unfurnished,750,1,1,Apartment,1095.0
Andheri West,Mumbai,19.13108253,72.81465149,90000,3,3,1,300000,Furnished,1460,1,3,Apartment,90.0
Panchsheel Park,Delhi,28.54306221,77.21394348,300000,4,0,0,0,Semi-Furnished,3600,1,4,Independent Floor,16.0
Dhanori,Pune,18.59836388,73.90181732,20800,2,0,0,0,Semi-Furnished,1080,1,2,Apartment,11.0
Andheri East,Mumbai,19.11567116,72.88295746,45000,1,0,0,0,Furnished,600,1,1,Apartment,13.0
Vasant Kunj,Delhi,28.54009819,77.14507294,59000,3,0,0,0,Semi-Furnished,2000,1,3,Apartment,13.0
Wagholi,Pune,18.58865738,74.00753784,13000,2,2,0,40000,Unfurnished,985,1,2,Apartment,13.0
Paschim Vihar,Delhi,28.66207886,77.09619141,18000,2,0,0,0,Semi-Furnished,900,1,2,Apartment,1095.0
Andheri East,Mumbai,19.10876465,72.86569214,33000,2,0,0,0,Furnished,525,1,1,Apartment,365.0
Ulwe,Mumbai,18.97544861,73.02937317,17000,2,0,0,0,Semi-Furnished,850,1,2,Apartment,1095.0
Worli,Mumbai,19.00169182,72.818573,80000,2,0,0,0,Furnished,600,1,1,Apartment,4.0
Shaniwar Peth,Pune,18.51891518,73.8504715,25000,2,2,0,75000,Semi-Furnished,1100,1,1,Apartment,90.0
Vikhroli,Mumbai,19.11114311,72.93238068,40000,2,0,0,0,Semi-Furnished,735,1,2,Apartment,17.0
Anand Niketan,Delhi,28.57893944,77.16504669,440105,4,2,0,1018282,Unfurnished,5896,1,4,Independent Floor,180.0
Kalyan East,Mumbai,19.34781075,72.87174988,8500,2,0,0,0,Semi-Furnished,640,1,1,Apartment,30.0
Powai,Mumbai,19.11498833,72.90044403,250000,4,0,0,0,Furnished,1500,1,3,Apartment,7.0
Kalwa,Mumbai,19.20784187,73.01161957,15000,1,0,0,0,Semi-Furnished,600,1,1,Apartment,1095.0
Jogeshwari West,Mumbai,19.14159966,72.8398056,50000,2,0,0,0,Unfurnished,1200,1,2,Apartment,11.0
Defence Colony,Delhi,28.57183075,77.23332977,362166,4,2,0,1010201,Unfurnished,6251,1,4,Independent Floor,365.0
Munirka,Delhi,28.55284309,77.17287445,15000,1,0,0,0,Unfurnished,450,1,1,Apartment,30.0
Masjid Moth Village,Delhi,28.56234932,77.21899414,50000,2,0,0,0,Semi-Furnished,1200,1,3,Independent Floor,6.0
Greater Kailash,Delhi,28.55015373,77.24145508,35000,1,0,0,0,Furnished,1150,1,1,Independent Floor,1095.0
Airoli,Mumbai,19.14605331,72.99641418,17000,1,0,0,0,Semi-Furnished,700,1,1,Apartment,730.0
Shikrapur,Pune,18.69405365,74.13639832,4500,1,2,0,6000,Unfurnished,600,1,1,Apartment,1095.0
Sector-18 Dwarka,Delhi,28.58725357,77.03544617,37000,2,0,0,0,Furnished,1500,1,2,Apartment,2.0
Saket,Delhi,28.52459908,77.20823669,30000,3,0,0,0,Semi-Furnished,1800,1,3,Apartment,8.0
Khardi,Mumbai,19.58354378,73.3866806,7500,1,0,0,0,Unfurnished,560,1,1,Apartment,8.0
Wadgaon Sheri,Pune,18.54464531,73.92749023,25000,2,0,0,0,Furnished,700,1,1,Apartment,0.5833333333333334
Santacruz East,Mumbai,19.07358932,72.86816406,60000,2,0,0,0,Furnished,880,1,2,Apartment,1095.0
Uday Park,Delhi,28.56010056,77.2193222,235592,3,2,0,751524,Unfurnished,2741,1,3,Independent Floor,180.0
Santacruz East,Mumbai,19.07553101,72.84187317,30000,1,0,0,0,Furnished,720,1,1,Apartment,1095.0
Chattarpur,Delhi,28.49946976,77.19647217,405212,4,2,0,1255555,Unfurnished,5896,1,4,Villa,60.0
Malviya Nagar,Delhi,28.5332737,77.20761871,29500,2,0,0,0,Unfurnished,1125,1,3,Independent Floor,365.0
Thane West,Mumbai,19.26374054,72.97973633,30000,2,0,0,0,Semi-Furnished,890,1,2,Apartment,30.0
Ghatkopar East,Mumbai,19.07976341,72.90843964,30000,1,0,0,0,Semi-Furnished,615,1,1,Apartment,30.0
Andheri East,Mumbai,19.12395096,72.86105347,50000,2,0,0,0,Furnished,400,1,2,Apartment,5.0
Greater Kailash II,Delhi,28.53174019,77.24913788,53000,3,3,1,106000,Unfurnished,1800,1,3,Independent Floor,1460.0
Hadapsar,Pune,18.52059937,73.92752838,250000,4,2,1,500000,Furnished,5183,1,4,Apartment,1095.0
Chakan,Pune,18.76175499,73.84884644,23000,2,2,1,40000,Furnished,1200,1,3,Apartment,1.0
Kalkaji,Delhi,28.5345211,77.26069641,13000,2,0,0,0,Unfurnished,900,1,3,Independent Floor,1095.0
Jor bagh,Delhi,28.67728996,77.15930176,1749194,4,2,0,5291192,Unfurnished,6952,1,5,Independent House,365.0
Wagholi,Pune,18.5717144,73.97583771,17000,2,0,0,50000,Semi-Furnished,1138,1,2,Apartment,14.0
Marine Lines,Mumbai,18.9430027,72.82634735,150000,2,0,0,0,Furnished,1200,1,2,Apartment,1095.0
New Friends Colony,Delhi,28.56705093,77.27355957,301011,3,2,0,1010110,Unfurnished,2856,1,3,Independent Floor,60.0
Santacruz East,Mumbai,19.07556152,72.85774994,54000,1,0,0,0,Furnished,800,1,2,Apartment,30.0
Mulund East,Mumbai,19.16233826,72.95344543,37000,2,0,0,0,Unfurnished,750,1,2,Apartment,30.0
Maharani Bagh,Delhi,28.57262039,77.26422119,350410,3,2,0,1410104,Unfurnished,2856,1,3,Independent Floor,60.0
Vasant Kunj,Delhi,28.52631378,77.14366913,301012,4,2,0,1010202,Unfurnished,6521,1,4,Independent House,180.0
Greater Kailash II,Delhi,28.53174019,77.24913788,362625,4,2,0,1018188,Unfurnished,5896,1,4,Independent Floor,180.0
Kalyan East,Mumbai,19.22709465,73.14144897,13000,2,0,0,0,Semi-Furnished,1015,1,2,Apartment,18.0
Anand Niketan,Delhi,28.57893944,77.16504669,331818,3,2,0,1020202,Unfurnished,2846,1,3,Independent Floor,365.0
Golf Links,Delhi,28.59763908,77.23332977,401012,3,2,0,1810202,Unfurnished,2856,1,3,Independent Floor,180.0
Dombivali,Mumbai,19.14808083,73.07962036,9500,1,0,0,0,Unfurnished,595,1,1,Apartment,9.0
Santacruz West,Mumbai,19.08481216,72.83287811,250000,3,0,1,500000,Semi-Furnished,1287,1,3,Apartment,60.0
Dombivali,Mumbai,19.17331696,73.07020569,15000,2,0,0,0,Unfurnished,909,1,2,Apartment,9.0
Bavdhan,Pune,18.52169228,73.77030945,16000,2,0,0,0,Unfurnished,1000,1,2,Apartment,1095.0
Goregaon East,Mumbai,19.15484428,72.88697052,29500,2,0,0,0,Furnished,850,1,2,Apartment,6.0
Wakad,Pune,18.60108376,73.77476501,18500,2,0,0,0,Semi-Furnished,1026,1,2,Apartment,1095.0
Kharghar,Mumbai,19.05342484,73.06720734,45000,2,0,0,0,Unfurnished,1350,1,2,Apartment,30.0
Janakpuri,Delhi,28.62897873,77.08043671,18000,2,0,0,0,Furnished,450,1,1,Independent Floor,12.0
Anand Niketan,Delhi,28.57893944,77.16504669,301102,4,2,0,1810202,Unfurnished,5896,1,4,Independent Floor,150.0
Maharani Bagh,Delhi,28.57262039,77.26422119,301012,3,2,0,1818218,Unfurnished,2856,1,3,Independent Floor,150.0
Ghansoli,Mumbai,19.12204361,72.99951935,25000,2,2,1,75000,Semi-Furnished,700,1,1,Apartment,23.0
Thane West,Mumbai,19.23180389,72.97255707,24000,2,0,1,100000,Semi-Furnished,650,1,1,Apartment,365.0
Ghitorni,Delhi,28.49571991,77.13581085,301012,4,2,0,1020201,Unfurnished,6251,1,5,Independent House,365.0
Pashan,Pune,18.54423523,73.79344177,16500,1,1,0,50000,Semi-Furnished,570,1,1,Apartment,1460.0
Andheri East,Mumbai,19.1086998,72.88961792,30000,2,0,0,0,Semi-Furnished,600,1,1,Apartment,365.0
Sarvodaya Enclave,Delhi,28.5376606,77.20207214,310202,3,2,0,1020202,Unfurnished,2856,1,3,Independent Floor,365.0
Bandra West,Mumbai,19.0483017,72.82282257,190000,2,0,1,400000,Furnished,915,1,2,Apartment,23.0
Niti Bagh,Delhi,28.55949974,77.21679688,301102,3,2,0,1010282,Unfurnished,2741,1,3,Independent Floor,60.0
Vasant Kunj,Delhi,28.52631378,77.14366913,300110,4,2,0,1810202,Unfurnished,6521,1,5,Independent House,150.0
Kandivali East,Mumbai,19.19454956,72.87233734,85000,3,0,0,0,Semi-Furnished,1750,1,3,Apartment,30.0
